id,name,affiliation,website
17360,"S. E. Stead","",""
17361,"S. F. Steven Chen","",""
17362,"S. F. Wang","",""
17363,"S. Fenney","",""
17364,"S. Gao","",""
17365,"S. Gatchell","",""
17366,"S. Ghosh","",""
17367,"S. H. Choi","",""
17368,"S. H. Chuang","",""
17369,"S. H. Lai","",""
17370,"S. H. Lee","",""
17371,"S. H. Martin Roth","",""
17372,"S. H. Mullins","",""
17373,"S. H. Oh","",""
17374,"S. Houllier","",""
17375,"S. Häring","",""
17376,"S. J. Abas","",""
17377,"S. J. Kim","",""
17378,"S. J. P. Todd","",""
17379,"S. J. Williams","",""
17380,"S. James Zinreich","",""
17381,"S. Jayaram","",""
17382,"S. Jinchao","",""
17383,"S. John","",""
17384,"S. K. Cho","",""
17385,"S. K. Robinson","",""
17386,"S. K. Xue","",""
17387,"S. L. Campanelli","",""
17388,"S. L. Lee","",""
17389,"S. Lee","",""
17390,"S. Leitch","",""
17391,"S. Liu","",""
17392,"S. Luger","",""
17393,"S. M. Doney","",""
17394,"S. M. Gao","",""
17395,"S. M. Gatesy","",""
17396,"S. M. Lo","",""
17397,"S. M. Turner","",""
17398,"S. MacNeil","",""
17399,"S. Maisch","",""
17400,"S. Marshall","",""
17401,"S. Meier","",""
17402,"S. Moya","",""
17403,"S. N. Ghani","",""
17404,"S. N. Kersey","",""
17405,"S. N. Muthukrishnan","",""
17406,"S. Nawaz","",""
17407,"S. P. Radzevitch","",""
17408,"S. Paris","",""
17409,"S. Peter Henzi","",""
17410,"S. Popov","",""
17411,"S. Prombanpong","",""
17412,"S. Q. Liu","",""
17413,"S. R. Maripuri","",""
17414,"S. R. P. Rao Nalluri","",""
17415,"S. Rados","",""
17416,"S. Ramabalan","",""
17417,"S. Rehm","",""
17418,"S. Rush","",""
17419,"S. Röll","",""
17420,"S. S. A. M. Jacobs","",""
17421,"S. S. Pande","",""
17422,"S. S. Parwana","",""
17423,"S. Schaefer","",""
17424,"S. Shetty","",""
17425,"S. Sitharama Iyengar","",""
17426,"S. Sree Shankar","",""
17427,"S. Stappen","",""
17428,"S. Subramani","",""
17429,"S. Subramaniam","",""
17430,"S. Suryakumar","",""
17431,"S. T. Liapakis","",""
17432,"S. T. S. Stokes","",""
17433,"S. T. Tan","",""
17434,"S. Turk","",""
17435,"S. U. Cheon","",""
17436,"S. V. N. Vishwanathan","",""
17437,"S. W. Chau","",""
17438,"S. Watson","",""
17439,"S. Y. Hong","",""
17440,"S. Y. Hsu","",""
17441,"S. Y. Wong","",""
17442,"S. Y. Yue","",""
17443,"S. Z. Hussaini","",""
17444,"S. Zafiropoulos","",""
17445,"S. Zhao","",""
17446,"S.-H. Frank Chuang","",""
17447,"S.-H. Zhang","",""
17448,"S.-J. You","",""
17449,"S.-M. Hu","",""
17450,"S.-Q. Liu","",""
17451,"Sa'ed M. Salhieh","",""
17452,"Saad Nadeem","",""
17453,"Saar De Zutter","",""
17454,"Sabarish V. Babu","",""
17455,"Sabine Coquillart","",""
17456,"Sabine Girod","",""
17457,"Sabine Süsstrunk","",""
17458,"Sabine Webel","",""
17459,"Sabrina Bresciani","",""
17460,"Sabrina Dammertz","",""
17461,"Sabrina Nusrat","",""
17462,"Sabry F. El-Hakim","",""
17463,"Sacha A. F. T. van Hijum","",""
17464,"Sachin Patil","",""
17465,"Sachin Solkhan","",""
17466,"Sachio Kubo","",""
17467,"Sachiyo Takahashi","",""
17468,"Sadashige Ishida","",""
17469,"Sadid Sahami","",""
17470,"Saeb Othman","",""
17471,"Sagar Shah","",""
17472,"Sageev Oore","",""
17473,"Sagi Katz","",""
17474,"Sagi Schein","",""
17475,"Sahar Ahmad","",""
17476,"Sahel Fallahdoust","",""
17477,"Sai Bi","",""
17478,"Sai Deng","",""
17479,"Sai Kit Yeung","",""
17480,"Sai Zeng","",""
17481,"Sai-Keung Wong","",""
17482,"Sai-Kit Yeung","",""
17483,"Saied Moezzi","",""
17484,"Saif Ali","",""
17485,"Saifeng Ni","",""
17486,"Saigopal Nelaturi","",""
17487,"Saikat Dey","",""
17488,"Saiprasanth Bhalachandran","",""
17489,"Saiwen Wu","",""
17490,"Sajjad Baloch","",""
17491,"Saket Patkar","",""
17492,"Salah Baïna","",""
17493,"Salam Daher","",""
17494,"Saleema Amershi","",""
17495,"Salil Tambe","",""
17496,"Salim S. Abi-Ezzi","",""
17497,"Salim Taleb","",""
17498,"Sally Weber","",""
17499,"Salman Habib","",""
17500,"Salman Yussof","",""
17501,"Salvador Dominguez","",""
17502,"Salvatore Rinzivillo","",""
17503,"Sam Anand","",""
17504,"Sam Drake","",""
17505,"Sam Joyce","",""
17506,"Sam Prestwood","",""
17507,"Sam Richards","",""
17508,"Sam Shipman","",""
17509,"Sam T. Roweis","",""
17510,"Samah Gad","",""
17511,"Saman P. Amarasinghe","",""
17512,"Samana Shrestha","",""
17513,"Samantha Ainsley","",""
17514,"Samantha Deutch","",""
17515,"Samantha L. Finkelstein","",""
17516,"Samantha Raja","",""
17517,"Samar Malek","",""
17518,"Sambit Ghadai","",""
17519,"Sameer Agarwal","",""
17520,"Sameer Kishore","",""
17521,"Sameh Khamis","",""
17522,"Samer Abdul Ghafour","",""
17523,"Samer S. Barakat","",""
17524,"Sami Arpa","",""
17525,"Samir Akkouche","",""
17526,"Samir Aroudj","",""
17527,"Samir Naik","",""
17528,"Samory Kakez","",""
17529,"Samreen Dhillon","",""
17530,"Samson Hagos","",""
17531,"Samsun (Sem) Lampotang","",""
17532,"Samsun Lampotang","",""
17533,"Samuel Atlan","",""
17534,"Samuel Bergman","",""
17535,"Samuel Boivin","",""
17536,"Samuel Carré","",""
17537,"Samuel G. Fadel","",""
17538,"Samuel Gerber","",""
17539,"Samuel Gomes","",""
17540,"Samuel Gratzl","",""
17541,"Samuel H. Payne","",""
17542,"Samuel Hornus","",""
17543,"Samuel Huron","",""
17544,"Samuel J. Yang","",""
17545,"Samuel Lemercier","",""
17546,"Samuel M. Goldwasser","",""
17547,"Samuel Melchior","",""
17548,"Samuel P. Marin","",""
17549,"Samuel P. Uselton","",""
17550,"Samuel Peltier","",""
17551,"Samuel R. Buss","",""
17552,"Samuel R. Hamner","",""
17553,"Samuel Rippa","",""
17554,"Samuel Rossoff","",""
17555,"Samuel Rota Bulò","",""
17556,"Samuel S. Silva","",""
17557,"Samuel S. Y. Wong","",""
17558,"Samuel T. Clanton","",""
17559,"Samuel Voß","",""
17560,"Samuel W. Hasinoff","",""
17561,"Samuel W. J. Welch","",""
17562,"Samuele Salti","",""
17563,"Samuli Laine","",""
17564,"Sana Malik","",""
17565,"Sanaz Golbabaei","",""
17566,"Sandeep Kochhar","",""
17567,"Sander Spanjaard","",""
17568,"Sandip D. Kulkarni","",""
17569,"Sandip Sahani","",""
17570,"Sandor Nagy","",""
17571,"Sandra A. Mamrak","",""
17572,"Sandra Agustin","",""
17573,"Sandra Alemany","",""
17574,"Sandra C. Amend","",""
17575,"Sandra M. Merkel","",""
17576,"Sandra Scherer","",""
17577,"Sandra Skaff","",""
17578,"Sandrine Lanquetin","",""
17579,"Sandro Huber","",""
17580,"Sandro Moos","",""
17581,"Sandro Spina","",""
17582,"Sandro Wartzack","",""
17583,"Sandy Louchart","",""
17584,"Sandy Napel","",""
17585,"Sandy Ressler","",""
17586,"Sang C. Park","",""
17587,"Sang Chul Ahn","",""
17588,"Sang Hoon Yeo","",""
17589,"Sang Hun Lee","",""
17590,"Sang Il Park","",""
17591,"Sang Kyu Jeong","",""
17592,"Sang Mah","",""
17593,"Sang N. Le","",""
17594,"Sang Uk Lee","",""
17595,"Sang Won Bae","",""
17596,"Sang Wook Yang","",""
17597,"Sang Wook Yoo","",""
17598,"Sang-Hun Lee","",""
17599,"Sang-Moo Lee","",""
17600,"Sang-Uk Cheon","",""
17601,"Sang-chul Lee","",""
17602,"Sangchul Park","",""
17603,"Sangho Park","",""
17604,"Sanghoon Sull","",""
17605,"Sanghun Park","",""
17606,"Sanghyun Seo","",""
17607,"Sangjin Park","",""
17608,"Sangkyu Woo","",""
17609,"Sangkyun Shin","",""
17610,"Sangmin Lee","",""
17611,"Sangwon Lee","",""
17612,"Sangwoo Lee","",""
17613,"Sangyoon Lee","",""
17614,"Sanjay B. Joshi","",""
17615,"Sanjay E. Sarma","",""
17616,"Sanjay J. Patel","",""
17617,"Sanjay Joshi","",""
17618,"Sanjay Kairam","",""
17619,"Sanjeev Balakrishnan","",""
17620,"Sanjeev Bedi","",""
17621,"Sanjeev J. Koppal","",""
17622,"Sanjeev Kumar","",""
17623,"Sanjeev N. Trika","",""
17624,"Sankar Jayaram","",""
17625,"Sankar Veeramoni","",""
17626,"Sankara Hari Gopalakrishnan","",""
17627,"Sankarappan Gopalsamy","",""
17628,"Sanket Jain","",""
17629,"Sanni Siltanen","",""
17630,"Santi Saeyor","",""
17631,"Santiago Arroyave-Tobón","",""
17632,"Santiago V. Lombeyda","",""
17633,"Santiago Velasco-Forero","",""
17634,"Sanyuan Zhang","",""
17635,"Sao-Jie Chen","",""
17636,"Sara A. Bly","",""
17637,"Sara Alvarez-Cortes","",""
17638,"Sara C. Schvartzman","",""
17639,"Sara Colantonio","",""
17640,"Sara Irina Fabrikant","",""
17641,"Sara Jones","",""
17642,"Sara L. Su","",""
17643,"Sara McMains","",""
17644,"Sara Merino Aceituno","",""
17645,"Sara Remogna","",""
17646,"Sara Shaheen","",""
17647,"Sara de Freitas","",""
17648,"Sarah A. Douglas","",""
17649,"Sarah Behrens","",""
17650,"Sarah Burke","",""
17651,"Sarah De Bruyne","",""
17652,"Sarah E. Chodrow","",""
17653,"Sarah F. Frisken","",""
17654,"Sarah F. Frisken Gibson","",""
17655,"Sarah F. Gibson","",""
17656,"Sarah Goodwin","",""
17657,"Sarah H. Creem-Regehr","",""
17658,"Sarah Jobalia","",""
17659,"Sarah L. Taylor","",""
17660,"Sarah Milkovich","",""
17661,"Sarah Mirabile","",""
17662,"Sarah Niebe","",""
17663,"Sarah Peck","",""
17664,"Sarah Ribet","",""
17665,"Sarah Tariq","",""
17666,"Sarah Woods","",""
17667,"Saralees Nadarajah","",""
17668,"Sarang C. Joshi","",""
17669,"Sarat Kocherlakota","",""
17670,"Sareh Nabi Abdolyousefi","",""
17671,"Sarma Sastry","",""
17672,"Sarthak Ghosh","",""
17673,"Sarvesh Vishwakarma","",""
17674,"Sasakthi S. Abeysinghe","",""
17675,"Sascha El-Abed","",""
17676,"Sascha Gebhardt","",""
17677,"Sasha Schriber","",""
17678,"Sashi Kumar Penta","",""
17679,"Sashidhar Guntury","",""
17680,"Satarupa Mukherjee","",""
17681,"Satish C. Jain","",""
17682,"Satish Gupta","",""
17683,"Satish Karra","",""
17684,"Satish V. Ukkusuri","",""
17685,"Satoru Ishigaki","",""
17686,"Satoru Kawai","",""
17687,"Satoshi Hasegawa","",""
17688,"Satoshi Iizuka","",""
17689,"Satoshi Kanai","",""
17690,"Satoshi Nishimura","",""
17691,"Satoshi Sato","",""
17692,"Satoshi Tanaka","",""
17693,"Satoshi Yamaguchi","",""
17694,"Satyandra K. Gupta","",""
17695,"Saul Fuhrmann","",""
17696,"Sauli Ruuska","",""
17697,"Saurabh Mathur","",""
17698,"Saurabh Singh","",""
17699,"Saurabh Tendulkar","",""
17700,"Saverio Debernardis","",""
17701,"Sawsan AlHalawani","",""
17702,"Sayan Sen","",""
17703,"Sayed Abdel-Naeim Badr","",""
17704,"Sayeed Safayet Alam","",""
17705,"Scarlett de Botton","",""
17706,"Schubert R. Carvalho","",""
17707,"Scot A. Tebo","",""
17708,"Scotland Leman","",""
17709,"Scott A. Arvin","",""
17710,"Scott A. Canann","",""
17711,"Scott A. Hale","",""
17712,"Scott A. King","",""
17713,"Scott A. Mitchell","",""
17714,"Scott A. Rothermel","",""
17715,"Scott Barlowe","",""
17716,"Scott Bateman","",""
17717,"Scott Brown","",""
17718,"Scott C. White","",""
17719,"Scott Cohen","",""
17720,"Scott D. Cohen","",""
17721,"Scott Dyer","",""
17722,"Scott E. Dillard","",""
17723,"Scott E. Hudson","",""
17724,"Scott E. Parker","",""
17725,"Scott Grauer-Gray","",""
17726,"Scott H. Frey","",""
17727,"Scott H. Holmberg","",""
17728,"Scott H. Winkler","",""
17729,"Scott J. Daly","",""
17730,"Scott Kircher","",""
17731,"Scott Klasky","",""
17732,"Scott Kruger","",""
17733,"Scott Kuhl","",""
17734,"Scott L. Delp","",""
17735,"Scott M. Collis","",""
17736,"Scott McCammon","",""
17737,"Scott McCloud","",""
17738,"Scott Nations","",""
17739,"Scott Nykl","",""
17740,"Scott R. Klemmer","",""
17741,"Scott Ruble","",""
17742,"Scott S. Snibbe","",""
17743,"Scott Schaefer","",""
17744,"Scott T. Dowson","",""
17745,"Scott Whitman","",""
17746,"Se Baek Oh","",""
17747,"Se Hyung Park","",""
17748,"Se Yun Hwang","",""
17749,"Seah Hock Soon","",""
17750,"Seamus T. Tuohy","",""
17751,"Sean A. Stephens","",""
17752,"Sean Ahern","",""
17753,"Sean Ahlquist","",""
17754,"Sean Andrist","",""
17755,"Sean Arietta","",""
17756,"Sean Bauer","",""
17757,"Sean Bell","",""
17758,"Sean Curtis","",""
17759,"Sean D. Young","",""
17760,"Sean Dean Lynch","",""
17761,"Sean E. Anderson","",""
17762,"Sean Follmer","",""
17763,"Sean Jy-Shyang Chen","",""
17764,"Sean Kandel","",""
17765,"Sean L. Hill","",""
17766,"Sean LeBlanc","",""
17767,"Sean Liu","",""
17768,"Sean M. Arietta","",""
17769,"Sean M. Gelston","",""
17770,"Sean Mauch","",""
17771,"Sean McCullough","",""
17772,"Sean McKenna","",""
17773,"Sean Michael Barker","",""
17774,"Sean Myers","",""
17775,"Sean O'Neill","",""
17776,"Sean Ryan Fanello","",""
17777,"Sean T. Smith","",""
17778,"Sean Williams","",""
17779,"Sebastian Boblest","",""
17780,"Sebastian Boring","",""
17781,"Sebastian Bremm","",""
17782,"Sebastian Burke","",""
17783,"Sebastian Böhm","",""
17784,"Sebastian Claici","",""
17785,"Sebastian Eichelbaum","",""
17786,"Sebastian Eriksson","",""
17787,"Sebastian Fernandez","",""
17788,"Sebastian Freitag","",""
17789,"Sebastian Friston","",""
17790,"Sebastian Gehrmann","",""
17791,"Sebastian Grottel","",""
17792,"Sebastian H. Greshake","",""
17793,"Sebastian Herholz","",""
17794,"Sebastian Junghanns","",""
17795,"Sebastian Klaassen","",""
17796,"Sebastian Koch","",""
17797,"Sebastian Krivograd","",""
17798,"Sebastian Kubiesa","",""
17799,"Sebastian Kurtek","",""
17800,"Sebastian Martin","",""
17801,"Sebastian Mittelstädt","",""
17802,"Sebastian Möser","",""
17803,"Sebastian Pfützner","",""
17804,"Sebastian Piatza","",""
17805,"Sebastian Pick","",""
17806,"Sebastian T. Robinson","",""
17807,"Sebastian Tafuri","",""
17808,"Sebastian Thelen","",""
17809,"Sebastian Thiele","",""
17810,"Sebastian Thrun","",""
17811,"Sebastian Ullrich 0001","",""
17812,"Sebastian Volke","",""
17813,"Sebastian Werner","",""
17814,"Sebastiano Battiato","",""
17815,"Sebastien Barbier","",""
17816,"Sebastien Brault","",""
17817,"Sebastien Guillon","",""
17818,"Sebastien Kuntz","",""
17819,"Sebastien Lasserre","",""
17820,"Sebastià Vila-Marta","",""
17821,"Sebti Foufou","",""
17822,"Sedat Ozer","",""
17823,"See-Jo Kim","",""
17824,"Sehoon Ha","",""
17825,"Sehwan Kim","",""
17826,"Sehyung Park","",""
17827,"Sei Imai","",""
17828,"Seiichiro Kagei","",""
17829,"Seiichiro Naito","",""
17830,"Seiji Inokuchi","",""
17831,"Seitoku Kumagai","",""
17832,"Selcuk Sumengen","",""
17833,"Selim Balcisoy","",""
17834,"Sema Berkiten","",""
17835,"Sema Koç Kayhan","",""
17836,"Sen Wang","",""
17837,"Sen Xie","",""
17838,"Sen Zhang","",""
17839,"Sener Ilgen","",""
17840,"Seng Luan Lee","",""
17841,"Senlin Wu","",""
17842,"Senthil K. Chandrasegaran","",""
17843,"Senthilnathan Maadasamy","",""
17844,"Seockhoon Bae","",""
17845,"Seok Hur","",""
17846,"Seok Won Lee","",""
17847,"Seok-Hee Hong","",""
17848,"Seok-Hee Lee","",""
17849,"Seok-Hyung Bae","",""
17850,"Seok-Jae Jeong","",""
17851,"Seok-Jong Yu","",""
17852,"Seokil Moon","",""
17853,"Seokpyo Hong","",""
17854,"Seokyeon Kim","",""
17855,"Seokyoon Jung","",""
17856,"Seon Joo Kim","",""
17857,"Seon-Hong Kim","",""
17858,"Seon-Min Rhee","",""
17859,"Seong Jae Lee","",""
17860,"Seong-Heum Kim","",""
17861,"Seong-Pil Kim","",""
17862,"SeongKi Kim","",""
17863,"Seongkook Heo","",""
17864,"Seongmin Baek","",""
17865,"Seongmin Ha","",""
17866,"Seongmin Jeong","",""
17867,"Seonho Cho","",""
17868,"Seow Hui Saw","",""
17869,"Serafettin Engin","",""
17870,"Serban D. Porumbescu","",""
17871,"Serban R. Pop","",""
17872,"Serdar Tasiran","",""
17873,"Serena Morigi","",""
17874,"Serge Dubuc","",""
17875,"Serge J. Belongie","",""
17876,"Serge L. Van Sint Jan","",""
17877,"Serge Miguet","",""
17878,"Sergei Azernikov","",""
17879,"Sergei Khakalo","",""
17880,"Sergej Stoppel","",""
17881,"Sergey Ershov","",""
17882,"Sergey Fomin","",""
17883,"Sergey Korotov","",""
17884,"Sergey Levine","",""
17885,"Sergey Molinov","",""
17886,"Sergey Podkorytov","",""
17887,"Sergey Zhukov","",""
17888,"Sergi Bermúdez i Badia","",""
17889,"Sergi Grau","",""
17890,"Sergi Pujades","",""
17891,"Sergio Azevedo","",""
17892,"Sergio Benini","",""
17893,"Sergio Escalera","",""
17894,"Sergio Falcón","",""
17895,"Sergio Huerta","",""
17896,"Sergio Moya","",""
17897,"Sergio Orts-Escolano","",""
17898,"Sergio Turteltaub","",""
17899,"Sergius Gaulik","",""
17900,"Sergiy Byelozyorov","",""
17901,"Serhat Tekin","",""
17902,"Seshagiri Rao Ala","",""
17903,"Seth Allen","",""
17904,"Seth Cooper","",""
17905,"Seth Green","",""
17906,"Seth J. Teller","",""
17907,"Seth Johnson","",""
17908,"Seth Walker","",""
17909,"Seung Hyun Kim","",""
17910,"Seung Pil Jeong","",""
17911,"Seung Ryol Maeng","",""
17912,"Seung Woo Lee","",""
17913,"Seung Woo Nam","",""
17914,"Seung Yong Woo","",""
17915,"Seung Youb Ssin","",""
17916,"Seung-Ho Shin","",""
17917,"Seung-Hwan Baek","",""
17918,"Seung-Hyun Kim","",""
17919,"Seung-Hyun Yoon","",""
17920,"Seung-Woo Kim","",""
17921,"Seung-Woo Nam","",""
17922,"Seung-Wook Lee","",""
17923,"Seung-Yeob Baek","",""
17924,"Seung-tak Noh","",""
17925,"Seungbae Bang","",""
17926,"Seungbum Koo","",""
17927,"Seungho Baek","",""
17928,"Seunghoon Cha","",""
17929,"Seunghwan Jung","",""
17930,"Seunghyun Han","",""
17931,"Seunghyun Song","",""
17932,"Seungjae Lee","",""
17933,"Seungjun Kim","",""
17934,"Seungjun Shin","",""
17935,"Seungmoon Choi","",""
17936,"Seungtaik Oh","",""
17937,"Seungtak Noh","",""
17938,"Seungwoo Oh","",""
17939,"Seungyeon Kim","",""
17940,"Seungyong Lee","",""
17941,"Seungyoon Lee","",""
17942,"Severin Gaudet","",""
17943,"Severin Todt","",""
17944,"Severinas Zube","",""
17945,"Seyed Ghorshi","",""
17946,"Seymour Knowles-Barley","",""
17947,"Seyoon Tak","",""
17948,"Seyoun Park","",""
17949,"Seán I. O'Donoghue","",""
17950,"Shachar Fleishman","",""
17951,"Shachar Ilan","",""
17952,"Shahaboddin Shamshirband","",""
17953,"Shahar Ben-Ezra","",""
17954,"Shahar Z. Kovalsky","",""
17955,"Shahram Izadi","",""
17956,"Shahram Payandeh","",""
17957,"Shahroz Khan","",""
17958,"Shahzad Rasool","",""
17959,"Shai Avidan","",""
17960,"Shailen Agrawal","",""
17961,"Shamal Al-Dohuki","",""
17962,"Shameem Fatima","",""
17963,"Shamkant B. Navathe","",""
17964,"Shamus P. Smith","",""
17965,"Shan Jiang","",""
17966,"Shan Juan Xie","",""
17967,"Shan Luo","",""
17968,"Shan Xiong","",""
17969,"Shan Yang","",""
17970,"Shana Shiang-Fong Smith","",""
17971,"Shanaz Y. Mistry","",""
17972,"Shandong Wang","",""
17973,"Shane Ahern","",""
17974,"Shane Carroll","",""
17975,"Shang Ping Lee","",""
17976,"Shang-Ching Chou","",""
17977,"Shang-Hong Lai","",""
17978,"Shang-Hua Teng","",""
17979,"Shang-Sheng Liu","",""
17980,"Shang-Yeu Chang","",""
17981,"Shanghong Zhao","",""
17982,"Shangshu Cai","",""
17983,"Shankar Krishnan","",""
17984,"Shankar N. Swamy","",""
17985,"Shanmuganathan Raman","",""
17986,"Shannon Moffat","",""
17987,"Shanon Drone","",""
17988,"Shanshan Gao","",""
17989,"Shantanu Choudhary","",""
17990,"Shanthanu Chakravarthy","",""
17991,"Shao-Chi Chen","",""
17992,"Shao-Chiung Lu","",""
17993,"Shao-Ping Lu","",""
17994,"Shao-Wei Yen","",""
17995,"Shao-Yi Chien","",""
17996,"Shaochen Yang","",""
17997,"Shaochun Chen","",""
17998,"Shaofan Wang","",""
17999,"Shaoguo Liu","",""
18000,"Shaohua Fan","",""
18001,"Shaohui Jiao","",""
18002,"Shaohui Liu","",""
18003,"Shaojie Zhuo","",""
18004,"Shaojun Hu","",""
18005,"Shaomei Li","",""
18006,"Shaopeng Tian Ji Zhou","",""
18007,"Shaoyang Shi","",""
18008,"Sharat Chandran","",""
18009,"Sharif Elcott","",""
18010,"Sharifah Mumtazah Syed Ahmad","",""
18011,"Sharmin Choudhury","",""
18012,"Sharoda A. Paul","",""
18013,"Sharon A. Keillor","",""
18014,"Sharon A. Stansfield","",""
18015,"Sharon J. Laskowski","",""
18016,"Sharon L. Oviatt","",""
18017,"Sharon Lin","",""
18018,"Sharon Rose Clay","",""
18019,"Sharon Swartz","",""
18020,"Shasha Yuan","",""
18021,"Shashank Sunkavalli","",""
18022,"Shashikanth Prabhakar","",""
18023,"Shaun Abrahamson","",""
18024,"Shaun Bangay","",""
18025,"Shaun D. Jackman","",""
18026,"Shaun J. Grannis","",""
18027,"Shaun Kennedy","",""
18028,"Shaun Moon","",""
18029,"Shaundra Bryant Daily","",""
18030,"Shawn A. English","",""
18031,"Shawn C. Becker","",""
18032,"Shawn C. Shadden","",""
18033,"Shawn P. Austin","",""
18034,"Shawn Singh","",""
18035,"Sheelagh Carpendale","",""
18036,"Shehzad Afzal","",""
18037,"Sheik Meeran","",""
18038,"Sheila B. Banks","",""
18039,"Sheizaf Rafaeli","",""
18040,"Sheldon Andrews","",""
18041,"Sheldon Katz","",""
18042,"Shelley Skinner","",""
18043,"Shen Dong","",""
18044,"Shen Yang","",""
18045,"Shen-En Chen","",""
18046,"Shenchang Eric Chen","",""
18047,"Sheng Feng Qin","",""
18048,"Sheng Hong","",""
18049,"Sheng Li 0008","",""
18050,"Sheng Liu","",""
18051,"Sheng Yang","",""
18052,"Sheng-Gwo Chen","",""
18053,"Sheng-Jie Luo","",""
18054,"Sheng-Yi Fang","",""
18055,"Sheng-jie Lai","",""
18056,"Shengchun Wang","",""
18057,"Shengfa Wang","",""
18058,"Shengfeng He","",""
18059,"Shengfeng Qin","",""
18060,"Shenghua Wan","",""
18061,"Shenghui Cheng","",""
18062,"Shenghuo Zhu","",""
18063,"Shengjun Liu","",""
18064,"Shengnan Cai","",""
18065,"Shengnan Chen","",""
18066,"Shengren Li","",""
18067,"Shengrong Zhao","",""
18068,"Shengsheng Huang","",""
18069,"Shengyong Cai","",""
18070,"Shengyong Chen","",""
18071,"Shengyuan Yu","",""
18072,"Shenzhi Wu","",""
18073,"Sherif Ghali","",""
18074,"Sherman R. Alpert","",""
18075,"Sherri Marley","",""
18076,"Sherry Towers","",""
18077,"Shervin Rahimzadeh Arashloo","",""
18078,"Sherwood E. Anderson","",""
18079,"Sheryl Staub-French","",""
18080,"Sheue-Ling Lien","",""
18081,"Shi Kaijian","",""
18082,"Shi Li","",""
18083,"Shi Yan","",""
18084,"Shi Yin","",""
18085,"Shi-Lin Liu","",""
18086,"Shi-Min Hu","",""
18087,"Shi-Nine Yang","",""
18088,"Shi-Qiang Yang","",""
18089,"Shi-Qing Xin","",""
18090,"Shi-Sheng Huang","",""
18091,"Shi-Xia Liu","",""
18092,"Shi-Yang Huang","",""
18093,"Shi-Yong Neo","",""
18094,"Shiang-Yi Chen","",""
18095,"Shiaofen Fang","",""
18096,"Shifeng Chen","",""
18097,"Shigan Deng","",""
18098,"Shigefumi Tamura","",""
18099,"Shigeki Otaguro","",""
18100,"Shigeki Yokoi","",""
18101,"Shigeo Kimura","",""
18102,"Shigeo Morishima","",""
18103,"Shigeo Takahashi","",""
18104,"Shigeo Yoshida","",""
18105,"Shigeru Ando","",""
18106,"Shigeru Kuriyama","",""
18107,"Shigeru Muraki","",""
18108,"Shigeru Owada","",""
18109,"Shiguang Liu","",""
18110,"Shih-Ann Cheng","",""
18111,"Shih-Chun Tu","",""
18112,"Shih-Hsuan Hung","",""
18113,"Shih-Ling Keng","",""
18114,"Shih-Syun Lin","",""
18115,"Shih-Wen Hsiao","",""
18116,"Shihao Jin","",""
18117,"Shihao Wu","",""
18118,"Shiheng Zhou","",""
18119,"Shihong Xia","",""
18120,"Shihui Guo","",""
18121,"Shijian Huang","",""
18122,"Shijie Cai","",""
18123,"Shikhar Shrestha","",""
18124,"Shikui Chen","",""
18125,"Shiliang Chen","",""
18126,"Shilin Zhou","",""
18127,"Shimei Pan","",""
18128,"Shimin Wang","",""
18129,"Shin Nakajima 0002","",""
18130,"Shin Ota","",""
18131,"Shin Yoshizawa 0001","",""
18132,"Shin'ichi Satoh","",""
18133,"Shin'ya Nishida","",""
18134,"Shin-Jin Kang","",""
18135,"Shin-Ting Wu","",""
18136,"Shin-ichi Kinuwaki","",""
18137,"Shing-Chow Chan","",""
18138,"Shing-Tung Yau","",""
18139,"Shing-Yeu Lii","",""
18140,"Shinichi Fukushige","",""
18141,"Shinichi Takita","",""
18142,"Shinichi Tamura","",""
18143,"Shinichi Watabe","",""
18144,"Shinichiro Haruyama","",""
18145,"Shinji Mizuno","",""
18146,"Shinji Ogaki","",""
18147,"Shinji Tokumasu","",""
18148,"Shinji Yamamoto","",""
18149,"Shinji Yuasa","",""
18150,"Shinjiro Sueda","",""
18151,"Shinsaku Hiura","",""
18152,"Shinya Kitaoka","",""
18153,"Shinya Miyazaki","",""
18154,"Shipeng Li","",""
18155,"Shiping Zhu","",""
18156,"Shiqi Ou","",""
18157,"Shiqi Wang","",""
18158,"Shiqiang Yang","",""
18159,"Shiqiao Li","",""
18160,"Shiqing He","",""
18161,"Shiqing Xin","",""
18162,"Shiqing Zhao","",""
18163,"Shiro Nonaka","",""
18164,"Shiry Ginosar","",""
18165,"Shisheng Zhong","",""
18166,"Shitian Du","",""
18167,"Shiu Kit Tso","",""
18168,"Shiva P. Sambu","",""
18169,"Shivamurthy Dibbi","",""
18170,"Shiwei Wang","",""
18171,"Shiwei Xiao","",""
18172,"Shixia Liu","",""
18173,"Shiyao Jin","",""
18174,"Shiyao Xiong","",""
18175,"Shiyu Hao","",""
18176,"Shiyu Jia","",""
18177,"Shiyuan Gu","",""
18178,"Shizeng Yan","",""
18179,"Shizhe Zhou","",""
18180,"Shlomo Dubnov","",""
18181,"Shmuel Asafi","",""
18182,"Shmuel Cohen","",""
18183,"Shmuel Moradoff","",""
18184,"Shmuel Rippa","",""
18185,"Shmulik Asafi","",""
18186,"Shoaib Kamil","",""
18187,"Shohei Ishida","",""
18188,"Shohei Nagai","",""
18189,"Shohei Nakamura","",""
